Chr	Position	TraitA	TraitB
17	2823633	7.06E-05	-0.00146521
17	2830906	-0.00335461	-0.000916782
17	2837235	0.000489084	0.00166814
17	2840545	-0.00198057	1.01E-05
17	2854516	-0.0027912	0.000190584
17	2864870	-0.00181469	-0.00354456
17	2880791	0.00464761	0.0019758
17	2885544	-0.00412394	-7.03E-05
17	2888493	0.00298291	0.000568482
17	2894443	-0.000782048	-0.00260197
17	2895691	0.000896636	-0.0016397
17	2899261	0.00465888	0.00191086
17	2905537	0.00330356	0.00152389
17	2914187	0.00327251	0.00163605
17	2914953	0.00327251	0.00163605
17	2919781	0.00327251	0.00163605
17	2922118	0.00327251	0.00163605
17	2925812	0.00327251	0.00163605
17	2928188	0.00327251	0.00163605
17	2929120	0.00574175	0.00252521
17	2930522	0.00327251	0.00163605
17	2931876	-0.00473341	-0.00209025
17	2936881	-0.00426213	-0.00219637
17	2941716	0.000917765	4.74E-07
17	2949156	-0.000975354	-0.00221336
17	2951023	-0.0012604	0.00110144
17	2956835	-0.00362222	-0.00403838
17	2963221	0.00138551	-0.00133286
17	2969686	-0.00108043	0.000593752
17	2971139	-0.00162732	0.000518281
17	2973419	0.0018011	0.00315921
17	2974505	0.00031925	-0.000517978
17	2978432	-0.00160911	-0.00105224
17	2979869	-0.000108476	4.93E-06
17	2980803	-0.00239127	0.000417591
17	2986112	0.0041284	0.000353531
17	2999047	0.000762306	-0.0008391
17	3007365	0.000126775	0.00223462
17	3008468	0.00249628	0.00401229
17	3011595	0.00147166	-0.000868747
17	3013685	0.0115795	0.00239489
17	3014326	0.00351152	0.00170003
17	3015827	0.000913567	-0.000783787
17	3018823	0.000645945	0.000282593
17	3023747	-0.00404569	-0.00660145
17	3027194	-0.000289957	6.74E-05
17	3027698	0.00719039	-0.00143941
17	3030845	-0.000289957	6.74E-05
17	3034019	0.000913567	-0.000783787
17	3034772	0.00369045	0.000203449
17	3038471	0.00509648	0.00121882
17	3040318	0.00509648	0.00121882
17	3041187	0.0033441	0.00458424
17	3042407	0.0033441	0.00458424
17	3045637	0.00509648	0.00121882
17	3046419	0.00359475	0.00159108
17	3048726	0.00509648	0.00121882
17	3049644	0.00509648	0.00121882
17	3056001	0.00537337	0.000140813
17	3061666	-0.00295697	-0.000499742
17	3074195	-0.00107826	-9.47E-05
17	3076860	0.00077406	-7.28E-05
17	3078564	0.00445142	0.00256427
17	3081782	0.00445142	0.00256427
17	3085221	0.00445142	0.00256427
17	3094487	0.00359937	-0.000539932
17	3094976	0.00323756	-0.00220635
17	3098336	0.00496158	0.000233511
17	3100996	0.00666031	0.00210862
17	3107115	-0.00182334	0.00231246
17	3116124	0.00569896	-0.000493459
17	3119071	0.0036426	-0.00158209
17	3121616	0.00386875	-0.00228143
17	3126494	0.00168263	0.0012224
17	3131565	-0.00239388	0.00269661
17	3134154	0.0019452	-0.00272939
17	3148158	-0.00193866	-0.000733005
17	3150588	-0.00193866	-0.000733005
17	3154593	-0.00185346	-0.00117248
17	3164271	-0.00185346	-0.00117248
17	3167307	-0.0034468	0.000408747
17	3183954	-0.00400472	0.00599755
17	3189909	-0.00327596	0.000157719
17	3197270	-0.00380965	0.000459092
17	3204260	-0.000718046	0.000783952
17	3212701	0.00323547	-0.00290133
17	3215418	-0.00113335	-0.000967364
17	3216612	0.00512157	-0.00280233
17	3220527	0.00463745	0.00402802
17	3224971	0.0024986	-0.00190437
17	3229299	0.00167029	0.00521856
17	3232195	0.00167029	0.00521856
17	3234183	0.00306482	-0.00290133
17	3239246	0.00374972	-0.00182911
17	3243058	0.00400798	-0.00376807
17	3243608	-0.00586269	0.000288939
17	3244140	0.00224481	-6.23E-05
17	3245228	0.00375897	-0.00478521
17	3246718	0.0028537	-0.00217507
17	3253854	0.00182873	0.00327537
17	3255731	0.0028537	-0.00217507
17	3259301	0.00182873	0.00327537
17	3263441	0.000611984	-0.00539327
17	3264620	0.0017765	-0.00499376
17	3267290	0.000353805	-0.00425683
17	3271775	0.00166051	0.00432997
17	3279619	0.00134173	0.00432997
17	3293471	0.00134173	0.00432997
17	3296153	0.00134173	0.00432997
17	3303197	0.00517682	0.00542037
17	3308598	-0.0013358	0.00413866
17	3309669	-0.0013358	0.00413866
17	3314743	-0.0013594	-0.0035849
17	3320045	0.0065577	0.00701446
17	3325010	-0.000924212	-0.0059124
17	3325908	0.00187875	0.00173187
17	3326448	-0.00130053	0.00383915
17	3329567	-0.00142419	0.00570645
17	3330669	-0.00130053	0.00383915
17	3332633	-0.00130053	0.00383915
17	3333363	-0.00269021	0.0056587
17	3339893	-0.00189703	-0.00286795
17	3341372	-0.00189703	-0.00286795
17	3345593	-0.000308567	-0.00461044
17	3347053	-0.000135849	-0.0016844
17	3358281	0.000158935	0.00121531
17	3365279	0.00182465	0.000290268
17	3366412	0.00182465	0.000290268
17	3369108	0.00488646	-0.0128268
17	3373575	0.00182465	0.000290268
17	3376752	0.00182465	0.000290268
17	3377419	0.00182465	0.000290268
17	3378126	0.00182465	0.000290268
17	3379897	0.00182465	0.000290268
17	3382377	0.00171379	0.000290268
17	3388060	0.00210951	-0.0023637
17	3393688	0.00311213	-2.04E-06
17	3397433	0.000486185	0.00396201
17	3404344	0.00681273	0.00445049
17	3411622	0.0015472	-0.00111453
17	3418038	0.00205889	-0.000763825
17	3423554	0.00225444	-0.00369327
17	3429817	0.00481336	0.00233826
17	3433145	-0.00389145	-0.000327033
17	3434543	-0.00329335	-0.000840146
17	3437694	0.00304571	-0.00472776
17	3443664	-0.00199995	-0.00215687
17	3449660	0.00463232	-0.0112235
17	3456928	0.00269347	-0.00672617
17	3462644	0.00197168	0.00755555
17	3466039	0.00197168	0.00806547
17	3468874	0.00245677	0.00441654
17	3472205	0.00269971	-0.00738099
17	3475159	0.0048243	0.0054726
17	3482228	-0.00234261	-0.000126938
17	3485310	0.00210737	-0.00170803
17	3489842	0.00123237	0.00374841
17	3492392	-0.00141786	0.00099096
17	3505844	-0.0024555	-2.69E-05
17	3509688	0.00192509	-0.00129693
17	3513891	0.000785806	-0.000913602
17	3529092	-0.000816939	-0.000213338
17	3531248	-0.00165405	-0.000205967
17	3538651	0.00130464	-0.00156036
17	3543472	0.000822799	0.00128667
17	3546676	-7.75E-05	-0.0013432
17	3559852	0.000399588	-0.00103822
17	3568506	0.000728972	-0.00152886
17	3580045	-0.00131695	-0.00280181
17	3583829	0.000903385	0.003445
17	3588581	0.00467048	0.00737374
17	3592149	-0.000792466	-0.00246183
17	3596430	-0.000728426	-0.00246183
17	3608983	0.000275101	-0.00124096
17	3615435	-0.00101078	-0.00339205
17	3616085	-0.00300129	-0.00112112
17	3617250	-6.80E-05	-0.00295208
17	3620405	0.00233389	0.00686181
17	3627892	-0.000396584	-0.00827283
17	3630053	-0.000193649	-0.00270618
17	3636635	0.00311336	0.00246676
17	3644137	-0.00158006	-0.00202256
17	3647237	0.000774012	-0.00174559
17	3652352	-0.00257317	-0.00762597
17	3654762	0.000953813	0.00118834
17	3655617	0.001136	0.00181583
17	3656272	0.00149288	0.00181583
17	3657139	-0.0020332	0.00123426
17	3658742	-0.00270818	0.00141162
17	3659907	-0.00118866	-0.00103705
17	3661360	0.00525103	0.00193027
17	3662664	-0.00321356	0.00294782
17	3670935	0.00163806	0.000140077
17	3672938	-0.00168911	-0.00159246
17	3677033	0.00122803	-0.000522143
17	3677669	-0.00334246	-0.000339017
17	3678614	-0.00496974	0.00141743
17	3679456	-0.00100582	-0.000439871
17	3680094	0.00119324	0.000466936
17	3681545	0.00372055	0.00121504
17	3683364	-6.12E-05	-0.000451208
17	3692446	-0.00160192	0.00138283
17	3699332	0.000660241	0.000366822
17	3704136	-0.000128226	-0.00698749
17	3716525	0.000452732	-0.00106684
17	3723244	0.000452732	-0.00106684
17	3731021	-0.000618495	0.00661051
17	3734062	-0.00488872	-0.00952005
17	3735716	-0.00193714	-0.00116146
17	3739053	-0.00392182	-0.0049378
17	3747253	-0.00426699	-0.0061483
17	3748615	0.000649574	0.00250405
17	3750251	-0.00426815	-0.00630685
17	3754038	-0.000822682	-0.00825903
17	3761057	-0.0020815	-0.00522777
17	3764427	-0.00107126	0.00427947
17	3771141	-0.00173361	-0.00343662
17	3772492	0.00427174	-0.00238614
17	3775422	0.00353955	-0.0039108
17	3783288	0.00182206	-0.00468393
17	3786562	0.00216364	-0.0043502
17	3804912	0.00088554	-0.00212954
17	3810193	0.000883286	-0.003936
17	3814188	-0.000329138	-0.00230778
17	3822716	0.00182652	-0.00488509
17	3827860	0.00182652	-0.00488509
17	3831435	0.000738885	-0.00440623
17	3833605	0.0066933	0.00241923
17	3845767	0.000901194	-0.0037609
17	3858510	-0.00122812	0.000712826
17	3871522	0.00112939	-0.00306245
17	3872291	0.00112939	-0.00306245
17	3873083	-0.00178096	0.00276137
17	3874685	0.00112939	-0.00306245
17	3882583	-0.00042927	-0.00323184
17	3884274	-0.000114286	-0.00272903
17	3886206	0.00480308	-0.00212464
17	3889657	0.00584792	0.0077579
17	3891447	0.00321846	-0.00101681
17	3896592	0.00119409	-0.0012801
17	3899200	0.00278358	-0.00100049
17	3899897	0.00657214	-0.00325843
17	3900847	-0.00518946	0.000169598
17	3905605	0.00521497	-0.00488338
17	3916138	0.00376731	-0.00204103
17	3916743	-0.00059216	0.0039616
17	3927851	-0.000639526	0.00231674
17	3934295	-0.000413009	-0.0018649
17	3935120	-0.00343241	0.00395258
17	3941038	-0.00535907	0.00423561
17	3943444	-0.00160804	0.000218478
17	3944975	-0.00186424	0.00185081
17	3947723	-0.00195597	0.0011647
17	3948329	-0.00154858	0.00231292
17	3949551	0.00321207	-0.00593047
17	3951473	-0.000341796	-0.00212842
17	3956705	0.00513764	-0.00122019
17	3962121	-0.00599576	0.00624833
17	3966943	0.0016282	-0.00229679
17	3971531	0.00151726	0.00295595
17	3975000	-0.000590266	0.00195838
17	3979701	-0.0034008	-0.00575319
17	3982851	-0.00161913	-0.000352454
17	3995289	0.000874372	-0.00640759
17	3999350	-0.00109663	-0.00498705
17	4002203	-0.00109663	-0.00498705
17	4005197	-0.00109663	-0.00498705
17	4011953	-0.000690841	-0.004711
17	4021093	-0.00812756	-0.0020639
17	4023824	0.00166222	0.00338882
17	4029293	-0.000658224	-0.00459029
17	4039327	-0.000504227	-0.00451281
17	4042631	-0.00227731	-0.00753919
17	4043508	-0.000356912	-0.00474202
17	4046490	0.00323449	-0.00091892
17	4047594	-0.000522326	-0.000712012
17	4051345	-0.00199666	-0.00155119
17	4054152	-0.00216118	-0.00121392
17	4057741	-0.00196769	-0.001208
17	4061260	-0.00192168	0.00836689
17	4069977	-0.00290913	0.00666172
17	4073405	-0.00206481	-0.00202685
17	4079225	-0.00164791	0.00487156
17	4083661	-0.00269795	-0.00243076
17	4086073	-0.00527216	0.00348017
17	4093561	-0.00147459	-0.00177605
17	4104815	-0.00121642	-0.00232718
17	4118105	-0.000995892	0.000288818
17	4122511	-0.000888517	-0.00622655
17	4139734	0.00207896	-0.000716711
17	4140971	0.0018662	-0.000901299
17	4142373	0.00069506	-0.00182937
17	4151900	0.00163636	-0.00258267
17	4158958	-0.000642308	-0.0016901
17	4163909	0.000390119	-0.00288461
17	4174857	0.00235483	0.00190408
17	4179422	0.00270669	0.000908227
17	4183950	0.00140536	0.00109315
17	4192418	0.00185873	0.00430464
17	4193869	-0.00241319	-0.00757816
17	4199861	0.00281332	0.00235192
17	4212657	-0.00220265	-0.000204871
17	4217573	0.00204504	0.00226432
17	4218470	-0.00281259	-0.00206515
17	4219435	0.00623032	0.00516783
17	4220112	0.00121349	-0.0031448
17	4220866	0.00199927	0.00301678
17	4223023	0.00199927	0.00301678
17	4223607	-0.00225782	-0.00236459
17	4225074	0.000838816	0.00440178
17	4228953	0.00607187	0.000296901
17	4230589	0.00607187	0.000296901
17	4237554	0.00546694	0.000316255
17	4240985	0.00105279	0.000938788
17	4243034	0.00546694	0.000316255
17	4245326	-6.49E-05	-0.000691621
17	4250154	0.00504603	0.00161095
17	4265035	0.000813878	-0.00429311
17	4269218	0.000813878	-0.00429311
17	4270314	0.000813878	-0.00429311
17	4270944	0.000813878	-0.00429311
17	4271606	0.000813878	-0.00429311
17	4272185	0.000813878	-0.00429311
17	4272755	0.000813878	-0.00429311
17	4273206	2.69E-05	0.00199651
17	4273791	0.000813878	-0.00429311
17	4274661	0.000813878	-0.00429311
17	4275446	0.000813878	-0.00429311
17	4280163	0.00524881	-0.00290844
17	4281501	0.00524881	-0.00290844
17	4282369	0.00524881	-0.00290844
17	4282843	0.00524881	-0.00290844
17	4284323	0.00524881	-0.00290844
17	4287894	-0.00142039	-0.00194233
17	4294437	-0.0025063	0.00119311
17	4298162	0.00349161	0.00558961
17	4299660	0.00605949	-0.00163579
17	4301273	-0.0026589	-0.00295437
17	4304954	0.000350036	-0.000552002
17	4307815	-0.000889684	0.00364895
17	4310672	0.000278661	-0.00139518
17	4314290	-0.00309335	-0.00414715
17	4323055	-0.000219574	0.00215524
17	4324270	0.00231982	0.00184855
17	4332973	0.00150662	0.0022431
17	4337215	0.00150662	0.0022431
17	4340811	0.00200322	-0.00077555
17	4349202	0.00685801	0.00059831
17	4355156	0.00250118	0.00237535
17	4360976	-0.00385674	-0.002659
17	4365158	0.00241521	0.00236697
17	4368065	0.00400512	-0.000529317
17	4372786	0.00400512	-0.000529317
17	4376544	-0.00273968	0.00371482
17	4377135	0.00250658	-0.000599409
17	4377834	-0.00141979	0.00384873
17	4379417	0.00500578	0.00174744
17	4382859	0.00648733	0.00421192
17	4386220	0.00194911	-0.00296663
17	4387875	0.00123485	-0.00020692
17	4389316	0.00985342	-0.00032584
17	4390149	0.00391743	-0.00212721
17	4391757	0.00406378	0.00390356
17	4394112	0.000968645	0.000207509
17	4395562	0.000796598	0.000467109
17	4397170	0.00154256	0.00263243
17	4398864	0.000727364	-0.00180323
17	4400050	0.00127384	0.00212755
17	4400645	0.00329927	0.00236334
17	4402041	0.00329927	0.00236334
17	4404727	0.00159457	-0.00284688
17	4405857	-0.000808573	0.00287099
17	4406800	0.00407959	0.00291407
17	4407324	0.00174711	0.000648987
17	4408157	0.000655908	-0.00249015
17	4408882	0.00239188	0.000515685
17	4410755	-0.00232383	-0.00460433
17	4414181	0.00225083	-0.000744059
17	4418625	0.00350856	0.00156495
17	4419394	0.00353295	0.00156495
17	4420938	0.000418356	-0.00204539
17	4424159	-0.00147744	-0.00205921
17	4426323	0.00126573	-0.00167113
17	4428502	0.0045377	0.00568155
17	4430556	0.00328186	0.000699521
17	4431166	0.00142621	0.000131109
17	4433338	0.00317668	0.00219419
17	4435590	0.00317668	0.00219419
17	4441404	-0.0013368	0.00213472
17	4446196	0.00082676	0.00028899
17	4448588	-0.00367054	-0.00453204
17	4450679	-0.000890223	-0.00171948
17	4451974	-0.000865758	-0.00100492
17	4455111	-0.00250868	0.000117962
17	4462469	-0.00118968	-8.32E-05
17	4466566	0.00320958	0.000319846
17	4474310	0.000646166	0.000808105
17	4484987	-0.00229906	0.00249173
17	4488673	-0.00229906	0.00249173
17	4494419	-0.00446234	0.00767544
17	4503586	-0.000104585	0.00496676
17	4507409	-0.00245925	0.0029216
17	4513469	-0.00229857	0.00432483
17	4518634	-0.00337921	0.00268813
17	4528819	-0.00471465	-0.000280745
17	4532459	-0.00411688	0.000205441
17	4535958	0.00774778	0.000837442
17	4536956	-0.00337921	0.00268813
17	4539061	-0.00147374	0.00161991
17	4540682	-0.000651157	0.00353662
17	4544018	-0.00359402	0.00347961
17	4548414	-0.00270695	0.00147223
17	4549662	-0.00270695	0.00147223
17	4552629	-0.00622941	0.0032111
17	4553593	-0.000216568	-0.00112342
17	4555678	0.00774778	0.000837442
17	4556882	0.00125199	-0.00189253
17	4560019	-0.00264749	-0.000245777
17	4561020	-0.00199897	0.000737982
17	4562271	-0.00365147	0.000455515
17	4563707	0.00077175	-0.00209888
17	4565704	-0.00528312	0.000576367
17	4568678	-0.00637258	0.00179547
17	4571004	-0.00147484	0.00308247
17	4572277	0.001988	-0.00346244
17	4577731	-0.00261139	0.00184714
17	4579191	0.00500861	0.00296754
17	4579924	0.00107766	0.00146063
17	4588688	0.000342086	-0.00445489
17	4596324	-0.000681351	-0.00244274
17	4600296	-0.00961794	3.96E-05
17	4601110	-0.00961794	3.96E-05
17	4602743	-0.00898821	9.64E-06
17	4603369	-0.00898821	9.64E-06
17	4603990	0.00265448	-0.0024741
17	4607026	-0.00610624	-9.77E-05
17	4610521	-0.00345012	0.0057064
17	4612016	-0.00154387	0.000589416
17	4613738	0.00069617	-0.00532113
17	4621532	-0.00377544	-0.00157994
17	4626575	-0.00485924	-0.00317347
17	4627722	0.00313639	0.00143321
17	4629564	0.00313639	0.00143321
17	4630854	-0.00485924	-0.00317347
17	4632363	-0.00233955	0.00290776
17	4636198	-0.00503899	-0.0025168
17	4636849	-0.00503899	-0.0025168
17	4638104	0.000411676	0.00386458
17	4638962	-0.00993911	0.003897
17	4639941	0.000284648	0.00415839
17	4641901	-0.00763354	-0.00237942
17	4642981	-0.00723866	-0.00194029
17	4643953	-0.00910223	-0.00150561
17	4646343	0.00266463	0.00219275
17	4650187	0.00278574	0.0022989
17	4661185	-0.00515724	-0.0020581
17	4665450	-0.00515724	-0.0020581
17	4666328	-0.00515724	-0.0020581
17	4669512	0.00321519	4.83E-05
17	4670259	-0.000204855	0.00163247
17	4672399	-0.00515724	-0.0020581
17	4672975	-0.00588335	-0.00355431
17	4676384	-0.00515724	-0.0020581
17	4680613	-0.00515724	-0.0020581
17	4683494	-0.00805173	-0.00230294
17	4684339	0.00243017	-0.00417844
17	4688638	-0.00233546	0.0001726
17	4693047	-0.00406759	-0.000887724
17	4694420	0.000559009	0.0057886
17	4696029	-0.0041986	-0.000606573
17	4702373	-0.00460631	0.0010103
17	4707698	-0.00482415	-0.00102025
17	4712286	-0.00482415	-0.00102025
17	4717439	0.00585313	-0.003583
17	4718197	0.00194997	-0.00108909
17	4723322	-0.00412244	-0.00173044
17	4733292	-0.00162312	7.06E-05
17	4735831	-0.00111509	0.00170058
17	4743322	-0.00120294	-0.00164645
17	4751515	-0.00160034	-0.00128988
17	4752441	-0.000955848	-0.00066066
17	4753443	-0.00259535	-0.00234004
17	4757643	-0.00259535	-0.00234004
17	4759075	0.00315757	-0.00179119
17	4759772	-0.00259535	-0.00234004
17	4769953	0.00153815	0.00412574
17	4770586	0.00153815	0.00412574
17	4777444	0.00231107	0.00256253
17	4778358	0.00317573	0.00063919
17	4782117	0.00317573	0.00063919
17	4787180	0.000397623	-0.00202467
17	4788855	-0.000703584	-0.00117884
17	4791663	-0.00305814	-0.000611942
17	4793292	-0.000362523	-0.000139611
17	4793980	0.00194318	0.00204851
17	4794893	0.00218297	0.00283707
17	4798061	-0.00187818	-0.00234004
17	4801133	-0.00266166	-0.000943084
17	4802091	-0.00187818	-0.00234004
17	4803955	0.000115213	-0.00180943
17	4804920	0.000115213	-0.00180943
17	4806429	-0.00187818	-0.00234004
17	4807721	-0.00187818	-0.00234004
17	4808833	-0.00187818	-0.00234004
17	4811331	-0.00200978	-0.0019133
17	4814188	0.00106071	0.00271646
17	4814798	-0.00200978	-0.0019133
17	4815417	0.00194318	0.00204498
17	4819632	-0.000819995	-0.00236835
17	4825088	0.00310595	-0.00165123
17	4825683	-0.00187818	-0.00234004
17	4826228	-0.000410715	-0.00297236
17	4827673	-0.00200978	-0.0019133
17	4829122	-0.000311468	-0.00110211
17	4830762	0.00310595	-0.00165123
17	4831645	-0.00212466	-0.0024657
17	4832516	0.000786289	0.00192642
17	4832975	0.00310595	-0.00165123
17	4833973	-0.000366875	-0.00110211
17	4834853	0.00310595	-0.00165123
17	4835673	0.00310595	-0.00165123
17	4837190	0.000115213	-0.00180943
17	4839571	-0.00287794	-0.00148993
17	4843315	-0.00187818	-0.00234004
17	4843992	-0.00187818	-0.00234004
17	4844584	0.00461591	0.0016231
17	4846014	-0.000410715	-0.00297236
17	4851735	-0.000953861	-0.00114289
17	4856609	-0.000953861	-0.00114289
17	4861541	0.00241052	0.00406524
17	4864729	0.0016287	-0.00043494
17	4865516	-2.84E-05	-0.00348031
17	4880131	1.04E-05	0.000237188
17	4881174	-0.00257143	-0.00136424
17	4883263	0.00209048	-0.00043494
17	4883973	0.00258936	-0.000627758
17	4884433	0.00127627	-0.00143064
17	4885176	0.00212272	-0.000627758
17	4887075	0.00153928	-7.71E-05
17	4888435	-0.00176878	-0.00031977
17	4896148	-0.000422866	-0.000449661
17	4898365	9.95E-05	-0.000374172
